code,id,user_type_id/id,name,reconcile,chart_template_id/id
974000,gd_acc_974000,account.data_account_type_current_liabilities,"DOLGOROČNEFINANČNEOBVEZNOSTIVZVEZIZOBVEZNICAMI",False,gd_chart
975000,gd_acc_975000,account.data_account_type_current_liabilities,"DOLGOROČNIDOLGOVIIZFINANČNEGANAJEMA",False,gd_chart
976000,gd_acc_976000,account.data_account_type_current_liabilities,"DOLGOROČNEFINANČNEOBVEZNOSTIDOFIZIČNIHOSEB",False,gd_chart
979000,gd_acc_979000,account.data_account_type_current_liabilities,"DRUGEDOLGOROČNEFINANČNEOBVEZNOSTI",False,gd_chart
980000,gd_acc_980000,account.data_account_type_current_liabilities,"DOLGOROČNIKREDITI,DOBLJENINAPODLAGIKREDITNIHPOGODBODDRUŽBVSKUPINI",False,gd_chart
981000,gd_acc_981000,account.data_account_type_current_liabilities,"DOLGOROČNIKREDITI,DOBLJENINAPODLAGIKREDITNIHPOGODBODPRIDRUŽENIHDRUŽBINSKUPAJOBVLADOVANIHDRUŽB",False,gd_chart
982000,gd_acc_982000,account.data_account_type_current_liabilities,"DOLGOROČNIKREDITI,DOBLJENIODDRUGIHDOMAČIHDOBAVITELJEV",False,gd_chart
983000,gd_acc_983000,account.data_account_type_current_liabilities,"DOLGOROČNIKREDITI,DOBLJENIODDRUGIHTUJIHDOBAVITELJEV",False,gd_chart
985000,gd_acc_985000,account.data_account_type_current_liabilities,"DOLGOROČNEMENIČNEOBVEZNOSTI",False,gd_chart
986000,gd_acc_986000,account.data_account_type_current_liabilities,"DOLGOROČNIDOBLJENIPREDUJMIINVARŠČINE",False,gd_chart
988000,gd_acc_988000,account.data_account_type_current_liabilities,"OBVEZNOSTIZAODLOŽENIDAVEK",False,gd_chart
989000,gd_acc_989000,account.data_account_type_current_liabilities,"DRUGEDOLGOROČNEPOSLOVNEOBVEZNOSTI",False,gd_chart
990000,gd_acc_990000,account.data_account_type_current_liabilities,"NAJETA,IZPOSOJENAINZAKUPLJENA(TUJA)SREDSTVA",False,gd_chart
991000,gd_acc_991000,account.data_account_type_current_liabilities,"MENICEINDRUGIVREDNOSTNIPAPIRJI,PREJETIZAZAVAROVANJEPLAČIL",False,gd_chart
992000,gd_acc_992000,account.data_account_type_current_liabilities,"BLAGO,PREJETOVKOMISIJSKOINKONSIGNACIJSKOPRODAJO",False,gd_chart
993000,gd_acc_993000,account.data_account_type_current_liabilities,"VREDNOTNICE,IZDANEZAOBRAČUNAVANJEZNOTRAJPRAVNEOSEBE",False,gd_chart
994000,gd_acc_994000,account.data_account_type_current_liabilities,"DRUGIAKTIVNIZUNAJBILANČNIKONTI",False,gd_chart
995000,gd_acc_995000,account.data_account_type_current_liabilities,"LASTNIKINAJETIH,IZPOSOJENIHINZAKUPLJENIHSREDSTEV",False,gd_chart
996000,gd_acc_996000,account.data_account_type_current_liabilities,"DOLŽNIKI,KISOZAVAROVALIPLAČILAZMENICAMIINDRUGIMIVREDNOSTNIMIPAPIRJI",False,gd_chart
997000,gd_acc_997000,account.data_account_type_current_liabilities,"OBVEZNOSTIIZBLAGA,PREJETEGAVKOMISIJSKOINKONSIGNACIJSKOPRODAJO",False,gd_chart
998000,gd_acc_998000,account.data_account_type_current_liabilities,"NOMINALNAVREDNOSTVREDNOTNIC,IZDANIHZAOBRAČUNAVANJEZNOTRAJPRAVNEOSEBE",False,gd_chart
999000,gd_acc_999000,account.data_account_type_current_liabilities,"DRUGIPASIVNIZUNAJBILANČNIKONTI",False,gd_chart
