id,code,name,user_type_id:id,chart_template_id:id,reconcile
chart34413,34413,Costosdeexploraciónydesarrollo-Costosdeexploración-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart34421,34421,Costosdeexploraciónydesarrollo-Costosdedesarrollo-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart34422,34422,Costosdeexploraciónydesarrollo-Costosdedesarrollo-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart34423,34423,Costosdeexploraciónydesarrollo-Costosdedesarrollo-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart34511,34511,"Fórmulas,diseñosyprototipos-Fórmulas-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart34512,34512,"Fórmulas,diseñosyprototipos-Fórmulas-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart34521,34521,"Fórmulas,diseñosyprototipos-Diseñosyprototipos-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart34522,34522,"Fórmulas,diseñosyprototipos-Diseñosyprototipos-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart3471,3471,Plusvalíamercantil-Plusvalíamercantil,account.data_account_type_fixed_assets,pe_chart_template,False
chart34911,34911,Otrosactivosintangibles-Otrosactivosintangibles-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart34912,34912,Otrosactivosintangibles-Otrosactivosintangibles-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart35111,35111,Activosbiológicosenproducción-Deorigenanimal-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart35113,35113,Activosbiológicosenproducción-Deorigenanimal-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart35114,35114,Activosbiológicosenproducción-Deorigenanimal-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart35121,35121,Activosbiológicosenproducción-Deorigenvegetal-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart35123,35123,Activosbiológicosenproducción-Deorigenvegetal-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart35124,35124,Activosbiológicosenproducción-Deorigenvegetal-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart35211,35211,Activosbiológicosendesarrollo-Deorigenanimal-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart35213,35213,Activosbiológicosendesarrollo-Deorigenanimal-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart35214,35214,Activosbiológicosendesarrollo-Deorigenanimal-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart35221,35221,Activosbiológicosendesarrollo-Deorigenvegetal-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart35223,35223,Activosbiológicosendesarrollo-Deorigenvegetal-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart35224,35224,Activosbiológicosendesarrollo-Deorigenvegetal-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart36111,36111,Terrenos-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36112,36112,Terrenos-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36121,36121,Edificaciones-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36122,36122,Edificaciones-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36123,36123,Edificaciones-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36131,36131,Construccionesencurso-edificaciones-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36132,36132,Construccionesencurso-edificaciones-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36133,36133,Construccionesencurso-edificaciones-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36211,36211,Arrendamientofinanciero-Terrenos-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36212,36212,Arrendamientofinanciero-Terrenos-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36221,36221,Arrendamientofinanciero-Edificaciones-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36222,36222,Arrendamientofinanciero-Edificaciones-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36223,36223,Arrendamientofinanciero-Edificaciones-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36311,36311,Arrendamientofinanciero-Terrenos-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36312,36312,Arrendamientofinanciero-Terrenos-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36321,36321,Arrendamientofinanciero-Edificaciones-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36322,36322,Arrendamientofinanciero-Edificaciones-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36323,36323,Arrendamientofinanciero-Edificaciones-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36331,36331,Arrendamientofinanciero-Maquinariayequipodeexplotación-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36332,36332,Arrendamientofinanciero-Maquinariayequipodeexplotación-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36333,36333,Arrendamientofinanciero-Maquinariayequipodeexplotación-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36341,36341,Arrendamientofinanciero-Unidadesdetransporte-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36342,36342,Arrendamientofinanciero-Unidadesdetransporte-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36351,36351,Arrendamientofinanciero-Mueblesyenseres-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36352,36352,Arrendamientofinanciero-Mueblesyenseres-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36361,36361,Arrendamientofinanciero-Equiposdiversos-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36362,36362,Arrendamientofinanciero-Equiposdiversos-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36401,36401,Plantaproductoraenproducción-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36402,36402,Plantaproductoraenproducción-Plantaproductoraenproducción-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36403,36403,Plantaproductoraenproducción-Plantaproductoraenproducción-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36405,36405,Plantaproductoraenproducción-Plantaproductoraendesarrollo-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36406,36406,Plantaproductoraenproducción-Plantaproductoraendesarrollo-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36407,36407,Plantaproductoraenproducción-Plantaproductoraendesarrollo-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36408,36408,Plantaproductoraenproducción-Plantaproductoraendesarrollo-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart36411,36411,Terrenos-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36412,36412,Terrenos-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36421,36421,Edificaciones-Edificaciones-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36422,36422,Edificaciones-Edificaciones-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36423,36423,Edificaciones-Edificaciones-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36424,36424,Edificaciones-Instalaciones-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36425,36425,Edificaciones-Instalaciones-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36426,36426,Edificaciones-Instalaciones-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36427,36427,Edificaciones-Mejorasenlocalesarrendados-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36428,36428,Edificaciones-Mejorasenlocalesarrendados-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36429,36429,Edificaciones-Mejorasenlocalesarrendados-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36431,36431,Maquinariayequipodeexplotación-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36432,36432,Maquinariayequipodeexplotación-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36433,36433,Maquinariayequipodeexplotación-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36441,36441,Unidadesdetransporte-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36442,36442,Unidadesdetransporte-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36451,36451,Mueblesyenseres-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36452,36452,Mueblesyenseres-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36461,36461,Equiposdiversos-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36462,36462,Equiposdiversos-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36471,36471,Herramientasyunidadesdereemplazo-Herramientas-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36491,36491,Obrasencurso-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36492,36492,Obrasencurso-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36511,36511,"Concesiones,licenciasyotrosderechos-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart36512,36512,"Concesiones,licenciasyotrosderechos-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart36521,36521,Patentesypropiedadindustrial-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36522,36522,Patentesypropiedadindustrial-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36531,36531,Programasdecomputadora(software)-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36532,36532,Programasdecomputadora(software)-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36541,36541,Costosdeexploraciónydesarrollo-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36542,36542,Costosdeexploraciónydesarrollo-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36543,36543,Costosdeexploraciónydesarrollo-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36551,36551,"Fórmulas,diseñosyprototipos-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart36552,36552,"Fórmulas,diseñosyprototipos-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart3657,3657,Plusvalíamercantil,account.data_account_type_fixed_assets,pe_chart_template,False
chart36591,36591,Otrosactivosintangibles-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36592,36592,Otrosactivosintangibles-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36611,36611,Activosbiológicosenproducción-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36613,36613,Activosbiológicosenproducción-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36621,36621,Activosbiológicosendesarrollo-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36622,36622,Activosbiológicosendesarrollo-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart36711,36711,Inversionesasermantenidashastaelvencimiento-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36721,36721,Inversionesfinancierasrepresentativasdederechopatrimonial-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart36731,36731,Otrasinversionesfinancieras-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart3711,3711,Impuestoalarentadiferido-Impuestoalarentadiferido–Patrimonio,account.data_account_type_fixed_assets,pe_chart_template,False
chart3712,3712,Impuestoalarentadiferido-Impuestoalarentadiferido–Resultados,account.data_account_type_fixed_assets,pe_chart_template,False
chart3721,3721,Participacionesdelostrabajadoresdiferidas-Participacionesdelostrabajadoresdiferidas–Patrimonio,account.data_account_type_fixed_assets,pe_chart_template,False
chart3722,3722,Participacionesdelostrabajadoresdiferidas-Participacionesdelostrabajadoresdiferidas–Resultados,account.data_account_type_fixed_assets,pe_chart_template,False
chart3731,3731,Interesesdiferidos-Interesesnodevengadosentransaccionesconterceros,account.data_account_type_fixed_assets,pe_chart_template,False
chart3732,3732,Interesesdiferidos-Interesesnodevengadosenmediciónavalordescontado,account.data_account_type_fixed_assets,pe_chart_template,False
chart3811,3811,Bienesdearteycultura-Obrasdearte,account.data_account_type_fixed_assets,pe_chart_template,False
chart3812,3812,Bienesdearteycultura-Biblioteca,account.data_account_type_fixed_assets,pe_chart_template,False
chart3813,3813,Bienesdearteycultura-Otros,account.data_account_type_fixed_assets,pe_chart_template,False
chart3821,3821,Diversos-Monedasyjoyas,account.data_account_type_fixed_assets,pe_chart_template,False
chart3822,3822,Diversos-Bienesentregadosencomodato,account.data_account_type_fixed_assets,pe_chart_template,False
chart3823,3823,Diversos-Bienesrecibidosenpago(adjudicadosyrealizables),account.data_account_type_fixed_assets,pe_chart_template,False
chart3829,3829,Diversos-Otros,account.data_account_type_fixed_assets,pe_chart_template,False
chart39111,39111,Depreciaciónacumuladapropiedadesdeinversión-Edificaciones-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart39112,39112,Depreciaciónacumuladapropiedadesdeinversión-Edificaciones-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart39113,39113,Depreciaciónacumuladapropiedadesdeinversión-Edificaciones-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart39211,39211,Depreciaciónacumuladapropiedadesdeinversión-Arrendamientofinanciero-Edificaciones-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart39212,39212,Depreciaciónacumuladapropiedadesdeinversión-Arrendamientofinanciero-Edificaciones-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart39213,39213,Depreciaciónacumuladapropiedadesdeinversión-Arrendamientofinanciero-Edificaciones-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart39321,39321,"Depreciaciónacumuladapropiedad,plantayequipo-Arrendamientofinanciero-Edificaciones-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart39322,39322,"Depreciaciónacumuladapropiedad,plantayequipo-Arrendamientofinanciero-Edificaciones-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart39323,39323,"Depreciaciónacumuladapropiedad,plantayequipo-Arrendamientofinanciero-Edificaciones-Costodefinanciación",account.data_account_type_fixed_assets,pe_chart_template,False
chart39331,39331,"Depreciaciónacumuladapropiedad,plantayequipo-Arrendamientofinanciero-Maquinariasyequiposdeexplotación-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart39332,39332,"Depreciaciónacumuladapropiedad,plantayequipo-Arrendamientofinanciero-Maquinariasyequiposdeexplotación-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart39333,39333,"Depreciaciónacumuladapropiedad,plantayequipo-Arrendamientofinanciero-Maquinariasyequiposdeexplotación-Costodefinanciación",account.data_account_type_fixed_assets,pe_chart_template,False
chart39341,39341,"Depreciaciónacumuladapropiedad,plantayequipo-Arrendamientofinanciero-Unidadesdetransporte-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart39342,39342,"Depreciaciónacumuladapropiedad,plantayequipo-Arrendamientofinanciero-Unidadesdetransporte-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart39351,39351,"Depreciaciónacumuladapropiedad,plantayequipo-Arrendamientofinanciero-Mueblesyenseres-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart39361,39361,"Depreciaciónacumuladapropiedad,plantayequipo-Arrendamientofinanciero-Equiposdiversos-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart39362,39362,"Depreciaciónacumuladapropiedad,plantayequipo-Arrendamientofinanciero-Equiposdiversos-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart39410,39410,Depreciaciónacumulada-Arrendamientooperativo-Activosporderechodeuso-arrendamientooperativo-Plantasproductoras,account.data_account_type_fixed_assets,pe_chart_template,False
chart39411,39411,Depreciaciónacumulada-Arrendamientooperativo-Activosporderechodeuso-arrendamientooperativo-Terrenos,account.data_account_type_fixed_assets,pe_chart_template,False
chart39412,39412,Depreciaciónacumulada-Arrendamientooperativo-Activosporderechodeuso-arrendamientooperativo-Edificaciones,account.data_account_type_fixed_assets,pe_chart_template,False
chart39413,39413,Depreciaciónacumulada-Arrendamientooperativo-Activosporderechodeuso-arrendamientooperativo-Maquinariasyequiposdeexplotación,account.data_account_type_fixed_assets,pe_chart_template,False
chart39414,39414,Depreciaciónacumulada-Arrendamientooperativo-Activosporderechodeuso-arrendamientooperativo-Unidadesdetransporte,account.data_account_type_fixed_assets,pe_chart_template,False
chart39415,39415,Depreciaciónacumulada-Arrendamientooperativo-Activosporderechodeuso-arrendamientooperativo-Equiposdiversos,account.data_account_type_fixed_assets,pe_chart_template,False
chart39520,39520,"Depreciaciónacumuladadepropiedad,plantayequipo-Depreciaciónacumulada-Costo-Plantasproductoras",account.data_account_type_fixed_assets,pe_chart_template,False
chart39521,39521,"Depreciaciónacumuladadepropiedad,plantayequipo-Depreciaciónacumulada-Costo-Edificaciones",account.data_account_type_fixed_assets,pe_chart_template,False
chart39522,39522,"Depreciaciónacumuladadepropiedad,plantayequipo-Depreciaciónacumulada-Costo-Instalaciones",account.data_account_type_fixed_assets,pe_chart_template,False
chart39523,39523,"Depreciaciónacumuladadepropiedad,plantayequipo-Depreciaciónacumulada-Costo-Mejorasenlocalesarrendados",account.data_account_type_fixed_assets,pe_chart_template,False
chart39524,39524,"Depreciaciónacumuladadepropiedad,plantayequipo-Depreciaciónacumulada-Costo-Maquinariasyequiposdeexplotación",account.data_account_type_fixed_assets,pe_chart_template,False
chart39525,39525,"Depreciaciónacumuladadepropiedad,plantayequipo-Depreciaciónacumulada-Costo-Unidadesdetransporte",account.data_account_type_fixed_assets,pe_chart_template,False
chart39526,39526,"Depreciaciónacumuladadepropiedad,plantayequipo-Depreciaciónacumulada-Costo-Mueblesyenseres",account.data_account_type_fixed_assets,pe_chart_template,False
chart39527,39527,"Depreciaciónacumuladadepropiedad,plantayequipo-Depreciaciónacumulada-Costo-Equiposdiversos",account.data_account_type_fixed_assets,pe_chart_template,False
chart39528,39528,"Depreciaciónacumuladadepropiedad,plantayequipo-Depreciaciónacumulada-Costo-Herramientas",account.data_account_type_fixed_assets,pe_chart_template,False
chart39529,39529,"Depreciaciónacumuladadepropiedad,plantayequipo-Depreciaciónacumulada-Costo-Unidadesdereemplazo",account.data_account_type_fixed_assets,pe_chart_template,False
chart39530,39530,"Depreciaciónacumuladadepropiedad,plantayequipo-Propiedad,plantayequipo-Revaluación-Plantasproductoras",account.data_account_type_fixed_assets,pe_chart_template,False
chart39531,39531,"Depreciaciónacumuladadepropiedad,plantayequipo-Propiedad,plantayequipo-Revaluación-Edificaciones",account.data_account_type_fixed_assets,pe_chart_template,False
chart39532,39532,"Depreciaciónacumuladadepropiedad,plantayequipo-Propiedad,plantayequipo-Revaluación-Instalaciones",account.data_account_type_fixed_assets,pe_chart_template,False
chart39533,39533,"Depreciaciónacumuladadepropiedad,plantayequipo-Propiedad,plantayequipo-Revaluación-Mejorasenlocalesarrendados",account.data_account_type_fixed_assets,pe_chart_template,False
chart39534,39534,"Depreciaciónacumuladadepropiedad,plantayequipo-Propiedad,plantayequipo-Revaluación-Maquinariasyequiposdeexplotación",account.data_account_type_fixed_assets,pe_chart_template,False
chart39535,39535,"Depreciaciónacumuladadepropiedad,plantayequipo-Propiedad,plantayequipo-Revaluación-Unidadesdetransporte",account.data_account_type_fixed_assets,pe_chart_template,False
chart39536,39536,"Depreciaciónacumuladadepropiedad,plantayequipo-Propiedad,plantayequipo-Revaluación-Mueblesyenseres",account.data_account_type_fixed_assets,pe_chart_template,False
chart39537,39537,"Depreciaciónacumuladadepropiedad,plantayequipo-Propiedad,plantayequipo-Revaluación-Equiposdiversos",account.data_account_type_fixed_assets,pe_chart_template,False
chart39538,39538,"Depreciaciónacumuladadepropiedad,plantayequipo-Propiedad,plantayequipo-Revaluación-Herramientasyunidadesdereemplazo",account.data_account_type_fixed_assets,pe_chart_template,False
chart39540,39540,"Depreciaciónacumuladadepropiedad,plantayequipo-Propiedad,plantayequipo-Costodefinanciación-Plantasproductoras",account.data_account_type_fixed_assets,pe_chart_template,False
chart39541,39541,"Depreciaciónacumuladadepropiedad,plantayequipo-Propiedad,plantayequipo-Costodefinanciación-Edificaciones",account.data_account_type_fixed_assets,pe_chart_template,False
chart39542,39542,"Depreciaciónacumuladadepropiedad,plantayequipo-Propiedad,plantayequipo-Costodefinanciación-Maquinariasyequiposdeexplotación",account.data_account_type_fixed_assets,pe_chart_template,False
chart39550,39550,"Depreciaciónacumuladadepropiedad,plantayequipo-Propiedad,plantayequipo-Valorrazonable-Plantasproductoras",account.data_account_type_fixed_assets,pe_chart_template,False
chart39611,39611,"Amortizaciónacumulada-Intangibles–Costo-Concesiones,licenciasyotrosderechos",account.data_account_type_fixed_assets,pe_chart_template,False
chart39612,39612,Amortizaciónacumulada-Intangibles–Costo-Patentesypropiedadindustrial,account.data_account_type_fixed_assets,pe_chart_template,False
chart39613,39613,Amortizaciónacumulada-Intangibles–Costo-Programasdecomputadora(software),account.data_account_type_fixed_assets,pe_chart_template,False
chart39614,39614,Amortizaciónacumulada-Intangibles–Costo-Costosdeexploraciónydesarrollo,account.data_account_type_fixed_assets,pe_chart_template,False
chart39615,39615,"Amortizaciónacumulada-Intangibles–Costo-Fórmulas,diseñosyprototipos",account.data_account_type_fixed_assets,pe_chart_template,False
chart39619,39619,Amortizaciónacumulada-Intangibles–Costo-Otrosactivosintangibles,account.data_account_type_fixed_assets,pe_chart_template,False
chart39621,39621,"Amortizaciónacumulada-Intangibles–Revaluación-Concesiones,licenciasyotrosderechos",account.data_account_type_fixed_assets,pe_chart_template,False
chart39622,39622,Amortizaciónacumulada-Intangibles–Revaluación-Patentesypropiedadindustrial,account.data_account_type_fixed_assets,pe_chart_template,False
chart39623,39623,Amortizaciónacumulada-Intangibles–Revaluación-Programasdecomputadora(software),account.data_account_type_fixed_assets,pe_chart_template,False
chart39624,39624,Amortizaciónacumulada-Intangibles–Revaluación-Costosdeexploraciónydesarrollo,account.data_account_type_fixed_assets,pe_chart_template,False
chart39625,39625,"Amortizaciónacumulada-Intangibles–Revaluación-Fórmulas,diseñosyprototipos",account.data_account_type_fixed_assets,pe_chart_template,False
chart39629,39629,Amortizaciónacumulada-Intangibles–Revaluación-Otrosactivosintangibles,account.data_account_type_fixed_assets,pe_chart_template,False
chart39633,39633,Amortizaciónacumulada-Intangibles–Costosdefinanciación-Programasdecomputadora,account.data_account_type_fixed_assets,pe_chart_template,False
chart39634,39634,Amortizaciónacumulada-Intangibles–Costosdefinanciación-Costosdeexploración,account.data_account_type_fixed_assets,pe_chart_template,False
chart39635,39635,Amortizaciónacumulada-Intangibles–Costosdefinanciación-Costosdedesarrollo,account.data_account_type_fixed_assets,pe_chart_template,False
chart39811,39811,Depreciaciónacumulada-Activosbiológicosenproducción-Activosbiológicosenproducción-Costo-Activosbiológicosenproducción,account.data_account_type_fixed_assets,pe_chart_template,False
chart40111,40111,Gobiernonacional-Impuestogeneralalasventas-IGV–Cuentapropia,account.data_account_type_current_liabilities,pe_chart_template,False
chart40112,40112,Gobiernonacional-Impuestogeneralalasventas-IGV–Serviciosprestadospornodomiciliados,account.data_account_type_current_liabilities,pe_chart_template,False
chart40113,40113,Gobiernonacional-Impuestogeneralalasventas-IGV–Régimendepercepciones,account.data_account_type_current_liabilities,pe_chart_template,False
chart40114,40114,Gobiernonacional-Impuestogeneralalasventas-IGV–Régimenderetenciones,account.data_account_type_current_liabilities,pe_chart_template,False
chart40115,40115,Gobiernonacional-Impuestogeneralalasventas-IGV–Importaciones,account.data_account_type_current_liabilities,pe_chart_template,False
chart40116,40116,Gobiernonacional-Impuestogeneralalasventas-IGV–Destinadoaoperacionesgravadas,account.data_account_type_current_liabilities,pe_chart_template,False
chart40117,40117,Gobiernonacional-Impuestogeneralalasventas-IGV-Destinadoaoperacionescomunes,account.data_account_type_current_liabilities,pe_chart_template,False
chart4012,4012,Gobiernonacional-Impuestoselectivoalconsumo,account.data_account_type_current_liabilities,pe_chart_template,False
chart40151,40151,Gobiernonacional-Derechosaduaneros-Derechosarancelarios,account.data_account_type_current_liabilities,pe_chart_template,False
chart40152,40152,Gobiernonacional-Derechosaduaneros-Otrosderechosarancelarios,account.data_account_type_current_liabilities,pe_chart_template,False
chart40171,40171,Gobiernonacional-Impuestoalarenta-Rentadeterceracategoría,account.data_account_type_current_liabilities,pe_chart_template,False
chart40172,40172,Gobiernonacional-Impuestoalarenta-Rentadecuartacategoría,account.data_account_type_current_liabilities,pe_chart_template,False
chart40173,40173,Gobiernonacional-Impuestoalarenta-Rentadequintacategoría,account.data_account_type_current_liabilities,pe_chart_template,False
chart40174,40174,Gobiernonacional-Impuestoalarenta-Rentadenodomiciliados,account.data_account_type_current_liabilities,pe_chart_template,False
chart40175,40175,Gobiernonacional-Impuestoalarenta-Otrasretenciones,account.data_account_type_current_liabilities,pe_chart_template,False
chart40181,40181,Gobiernonacional-Otrosimpuestosycontraprestaciones-Impuestoalastransaccionesfinancieras,account.data_account_type_current_liabilities,pe_chart_template,False
chart40182,40182,Gobiernonacional-Otrosimpuestosycontraprestaciones-Impuestoalosjuegosdecasinoytragamonedas,account.data_account_type_current_liabilities,pe_chart_template,False
chart40183,40183,Gobiernonacional-Otrosimpuestosycontraprestaciones-Tasasporlaprestacióndeserviciospúblicos,account.data_account_type_current_liabilities,pe_chart_template,False
chart40184,40184,Gobiernonacional-Otrosimpuestosycontraprestaciones-Regalías,account.data_account_type_current_liabilities,pe_chart_template,False
chart40185,40185,Gobiernonacional-Otrosimpuestosycontraprestaciones-Impuestoalosdividendos,account.data_account_type_current_liabilities,pe_chart_template,False
chart40186,40186,Gobiernonacional-Otrosimpuestosycontraprestaciones-Impuestotemporalalosactivosnetos,account.data_account_type_current_liabilities,pe_chart_template,False
chart40189,40189,Gobiernonacional-Otrosimpuestosycontraprestaciones-Otrosimpuestos,account.data_account_type_current_liabilities,pe_chart_template,False
chart402,402,Certificadostributarios,account.data_account_type_current_liabilities,pe_chart_template,False
chart4031,4031,Institucionespúblicas-ESSALUD,account.data_account_type_current_liabilities,pe_chart_template,False
chart4032,4032,Institucionespúblicas-ONP,account.data_account_type_current_liabilities,pe_chart_template,False
chart4033,4033,Institucionespúblicas-ContribuciónalSENATI,account.data_account_type_current_liabilities,pe_chart_template,False
chart4034,4034,Institucionespúblicas-ContribuciónalSENCICO,account.data_account_type_current_liabilities,pe_chart_template,False
chart4039,4039,Institucionespúblicas-Otrasinstituciones,account.data_account_type_current_liabilities,pe_chart_template,False
chart405,405,Gobiernosregionales,account.data_account_type_current_liabilities,pe_chart_template,False
chart40611,40611,Gobiernoslocales-Impuestos-Impuestoalpatrimoniovehicular,account.data_account_type_current_liabilities,pe_chart_template,False
chart40612,40612,Gobiernoslocales-Impuestos-Impuestoalasapuestas,account.data_account_type_current_liabilities,pe_chart_template,False
chart40613,40613,Gobiernoslocales-Impuestos-Impuestoalosjuegos,account.data_account_type_current_liabilities,pe_chart_template,False
chart40614,40614,Gobiernoslocales-Impuestos-Impuestodealcabala,account.data_account_type_current_liabilities,pe_chart_template,False
chart40615,40615,Gobiernoslocales-Impuestos-Impuestopredial,account.data_account_type_current_liabilities,pe_chart_template,False
chart40616,40616,Gobiernoslocales-Impuestos-Impuestoalosespectáculospúblicosnodeportivos,account.data_account_type_current_liabilities,pe_chart_template,False
chart4062,4062,Gobiernoslocales-Contribuciones,account.data_account_type_current_liabilities,pe_chart_template,False
