id,code,name,note,user_type_id:id,reconcile,chart_template_id:id
account_template_3050105010300,3.05.01.05.01.03.00,GanhosemOperaçõesDay-Trade,"Contasqueregistramosganhosdiáriosauferidos,emcadamêsdoperíododeapuração,emoperaçõesday-trade.Considera-seganhooresultadopositivoauferidonasoperaçõescitadasacima,realizadasemcadamês,admitidaadeduçãodoscustosedespesasincorridos,necessáriosàrealizaçãodasoperações.Nãosecaracterizacomoday-tradeoexercíciodaopçãoeavendaoucompradoativonomercadoàvista,nomesmodia.Tambémnãosecaracterizamcomoday-tradeasoperaçõesiniciadasporintermédiodeumainstituiçãoeencerradasemoutra,quandohouveraliquidaçãofísicamediantemovimentaçãodetítulosouvaloresmobiliáriosemcustódia.
Atenção:ovalorcorrespondenteàsperdasincorridasnasoperaçõesday-tradedeveserinformadoemcontaespecífica.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050105010400,3.05.01.05.01.04.00,ReceitasdeJurossobreoCapitalPróprio,"Contasqueregistramosjurosrecebidos,atítuloderemuneraçãodocapitalpróprio,emconformidadecomoart.9odaLeino9.249,de1995.Ovalor informadodevecorresponderaototaldosjurosrecebidosantesdodescontodoimpostoderendanafonte.Ovalordoimpostoderendaretidonafonte,paraaspessoasjurídicastributadaspelolucroreal,éconsideradoantecipaçãodoimpostodevidonoencerramentodoperíododeapuraçãoou,ainda,podesercompensadocomaquelequeforretido,pelabeneficiária,porocasiãodopagamentooucréditodejurosatítuloderemuneraçãodocapitalpróprio,aoseutitularouaosseussócios.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050105010500,3.05.01.05.01.05.00,OutrasReceitasFinanceiras,"Contasqueregistramreceitasauferidasnoperíododeapuraçãorelativasajuros,descontos,lucronaoperaçãodereporte,prêmioderesgatedetítulosoudebêntureserendimentonominalauferidoemaplicaçõesfinanceirasderendafixa,nãoincluídasemcontasprecedentesdestegrupo.Asreceitasdessanatureza,derivadasdeoperaçõescomtítulosvencíveisapósoencerramentodoperíododeapuração,serãorateadassegundooregimedecompetência.
Atenção:
1)asvariaçõesmonetáriasativasdecorrentesdaatualizaçãodosdireitosdecréditoedasobrigações,emfunçãodeíndicesoucoeficientesaplicáveispordisposiçãolegaloucontratual,devemserinformadascomoreceitafinanceira;
2)AsvariaçõescambiaisativasdevemserinformadasnacontaVariaçõesCambiaisAtivas.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050105010600,3.05.01.05.01.06.00,GanhosnaAlienaçãodeParticipaçõesNãoIntegrantesdoAtivoPermanente,"Contasqueregistramosganhosauferidosnaalienaçãodeações,títulosouquotasdecapitalnãointegrantesdoativopermanente,desdequenãoincluídosnacontaGanhosAuferidosnoMercadodeRendaVariável,excetoDay-Trade.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050105010700,3.05.01.05.01.07.00,ResultadosPositivosemParticipaçõesSocietárias,"Contasqueregistram:
a)oslucrosedividendosderivadosdeinvestimentosavaliadospelocustodeaquisição;
b)osganhosporajustesnovalordeinvestimentosrelevantesavaliadospelométododaequivalênciapatrimonial,decorrentesdelucrosapuradosnascontroladasecoligadas;
Atenção:considera-secontroladaafilial,aagência,asucursal,adependênciaouoescritórioderepresentaçãonoexterior,semprequeosrespectivosativoseaccount.data_account_type_current_liabilitiessnãoestejamincluídosnacontabilidadedainvestidora,porforçadenormatizaçãoespecífica.
c)asbonificaçõesrecebidas;
Atenção:
1)asbonificaçõesrecebidas,decorrentesdaincorporaçãodelucrosoureservasnãotributadosnaformadoart.35daLeino7.713,de1988,ouapuradosnosanos-calendáriode1994ou1995,sãoconsideradasacustozero,nãoafetandoovalordoinvestimentonemoresultadodoperíododeapuração(art.3odaLeino8.849,de1994,eart.3odaLeino9.064,de1995).;
2)nocasodeinvestimentoavaliadopelocustodeaquisição,asbonificaçõesrecebidas,decorrentesdaincorporaçãodelucrosoureservastributadosnaformadoart.35daLeino7.713,de1988,edelucrosoureservasapuradosnoano-calendáriode1993ouapartirdoano-calendáriode1996,sãoregistradastomando-secomocustoovalordaparceladoslucrosoureservascapitalizados.
e)oslucrosedividendosdeparticipaçõessocietáriasavaliadaspelocustodeaquisição;
Atenção:oslucrosoudividendosrecebidosemdecorrênciadeparticipaçõessocietáriasavaliadaspelocustodeaquisiçãoadquiridasaté6(seis)mesesantesdadatadorecebimentodevemserregistradoscomodiminuiçãodovalordocusto,nãosendoincluídosnestaconta.
f)osresultadospositivosdecorrentesdeparticipaçõessocietáriasnoexterioravaliadaspelopatrimôniolíquido,osdividendosdeparticipaçõesavaliadaspelocustodeaquisiçãoeosresultadosdeequivalênciapatrimonialrelativosafiliais,sucursaisouagênciasdapessoajurídicalocalizadasnoexterior,emdecorrênciadeoperaçõesrealizadasnaquelasfiliais,sucursaisouagências.Oslucrosauferidosnoexteriorserãoadicionadosaolucrolíquido,paraefeitodedeterminaçãodolucroreal,noperíododeapuraçãocorrespondenteaobalançolevantadoem31dedezembrodoano-calendárioemquetiveremsidodisponibilizados,observando-seodispostonosarts.394e395doDecretono3.000,de1999,enoart.74daMedidaProvisóriano2.158-35,de24deagostode2001.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050105010710,3.05.01.05.01.07.10,AmortizaçãodeDeságionasAquisiçõesdeInvestimentosAvaliadospeloPatrimônioLíquido,"Contasqueregistramasamortizaçõesdedeságiosnasaquisiçõesdeinvestimentosavaliadospelopatrimôniolíquido.OvaloramortizadoqueforexcluídodolucrolíquidoparadeterminaçãodolucrorealdevesercontroladonaParteBdoLivrodeApuraçãodoLucroRealatéaalienaçãooubaixadaparticipaçãosocietária,quando,então,deveseradicionadoaolucrolíquidoparadeterminaçãodolucrorealnoperíododeapuraçãoemqueforcomputadooganhoouperdadecapitalhavido.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050105010800,3.05.01.05.01.08.00,ResultadosPositivosemSCP,"Contautilizadapelaspessoasjurídicasqueforemsóciasostensivasdesociedadesemcontadeparticipação,paraaregistro:
a)delucrosderivadosdeparticipaçãoemSCP,avaliadaspelocustodeaquisição;
b)dosganhosporajustesnovalordeparticipaçãoemSCP,avaliadaspelométododaequivalênciapatrimonial.
Atenção:oslucrosrecebidosdeinvestimentoemSCP,avaliadopelocustodeaquisição,ouacontrapartidadoajustedoinvestimentoaovalordopatrimôniolíquidodaSCP,nocasodeinvestimentoavaliadoporessemétodo,podemserexcluídosnadeterminaçãodolucrorealdossócios,pessoasjurídicas,dasreferidassociedades(Decretono3.000,de1999,art.149).",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050105010900,3.05.01.05.01.09.00,RendimentoseGanhosdeCapitalAuferidosnoExterior,"ContasqueregistramosrendimentoseganhosdecapitalauferidosnoexteriordiretamentepelapessoajurídicadomiciliadanoBrasil,pelosseusvaloresantesdedescontadootributopagonopaísdeorigem.Essesvalorespodem,nocasodeapuraçãotrimestraldoimposto,serexcluídosnaapuraçãodolucrorealdo1oao3otrimestres,devendoseradicionadosaolucrolíquidonaapuraçãodolucrorealreferenteao4otrimestre.
Atenção:OsganhosdecapitalreferentesaalienaçõesdebensedireitosdoativopermanentesituadosnoexteriordevemserinformadosnacontaOutrasReceitasNãoOperacionais.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050105011000,3.05.01.05.01.10.00,ReversãodosSaldosdasProvisõesOperacionais,"Contasqueregistramareversãode saldosnãoutilizadosdasprovisõesconstituídasnobalançodoperíododeapuraçãoimediatamenteanteriorparafinsdeapuraçãodolucroreal(Leino9.430,de1996,art.14).",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050105011100,3.05.01.05.01.11.00,OutrasReceitasOperacionais,"Contasqueregistramtodasasdemaisreceitasque,pordefiniçãolegal,sejamconsideradasoperacionais,taiscomo:
a)aluguéisdebensporempresaquenãotenhaporobjetoalocaçãodemóveiseimóveis;
b)recuperaçõesdedespesasoperacionaisdeperíodosdeapuraçãoanteriores,taiscomo:prêmiosdeseguros,importânciaslevantadasdascontasvinculadasdoFGTS,ressarcimentodedesfalques,roubosefurtos,etc.Asrecuperaçõesdecustosedespesasnodecursodopróprioperíododeapuraçãodevemsercreditadasdiretamenteàscontasderesultadoemqueforamdebitadas;
c)oscréditospresumidosdoIPIpararessarcimentodovalordaContribuiçãoaoPIS/PasepeCofins;
d)multasouvantagensatítulodeindenizaçãoemvirtudederescisãocontratual(Leino9.430,de1996,art.70,§3o,II);e)ocréditopresumidodacontribuiçãoparaoPIS/PasepedaCofinsconcedidonaformadoart.3odaLeino10.147,de2000.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050105011200,3.05.01.05.01.12.00,PrêmiosRecebidosnaEmissãodeDebêntures,"Contasqueregistram,apartirde01.01.2008,osprêmiosrecebidosnaemissãodedebêntures.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050105011300,3.05.01.05.01.13.00,DoaçõeseSubvençõesparaInvestimentos,"Contasqueregistram,apartirde01.01.2008,asdoaçõesesubvençõesparainvestimento.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050105011400,3.05.01.05.01.14.00,ContrapartidadosAjustesaoValorPresente,"Contrapartidadoajusteaovalorpresentedoselementosdoativoedoaccount.data_account_type_current_liabilities(art.183,incisoVIII,eart.184,incisoIIIdaLei6.404/76)",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050105011500,3.05.01.05.01.15.00,ContrapartidadeoutrosAjustesàsNormasInternacionaisdeContabilidade,ContrapartidadeoutrosajustesdecorrentesdaadequaçãoàsNormasInternacionaisdeContabilidade,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010100,3.05.01.07.01.01.00,RemuneraçãoaDirigenteseaConselhodeAdministração,"Contasqueregistramadespesaincorridarelativaàremuneraçãomensalefixaatribuídaaotitulardefirmaindividual,aossócios,diretoreseadministradoresdesociedades,ouaosrepresentanteslegaisdesociedadesestrangeiras,asdespesasincorridascomossaláriosindiretosconcedidospelaempresaaadministradores,diretores,gerenteseseusassessores(PNCositno11,de1992),eovalorreferenteàsremuneraçõesatribuídasaosmembrosdoconselhofiscalouconsultivo.
Atenção:osvaloresdasgratificaçõesaosdirigentesqueestejamligadosàáreadeproduçãoruraldevemserinformadosnacontaRemuneraçãoaDirigentesdaProdução.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010201,3.05.01.07.01.02.01,"Ordenados,SaláriosGratificaçõeseOutrasRemuneraçõesaEmpregados","Contasqueregistramasdespesascomordenados,salários,gratificaçõeseoutrasdespesascomempregados,taiscomo:comissões,moradia,segurodevidaeoutrasdecaráterremuneratório.
Atenção:
1)Asdespesascorrespondentesasalários,ordenados,gratificaçõeseoutrasremuneraçõesreferentesàáreadesaúde,taiscomoassistênciamédica,odontológicaefarmacêutica,devemserindicadasnacontaespecífica.
2)Nãodeveserinformadonestacontaovalorreferenteàsparticipaçõesdosempregadosnolucrodapessoajurídica.EssevalordeveserinformadonacontaParticipaçõesdeEmpregados.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010203,3.05.01.07.01.02.03,PlanosdePoupançaeInvestimentosdeEmpregados,ContasqueregistramovalortotaldosgastosefetuadoscomPlanosdePoupançaeInvestimentos(PAIT).,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010205,3.05.01.07.01.02.05,FundodeAposentadoriaProgramadaIndividualdeEmpregados,ContasqueregistramovalortotaldosgastosefetuadoscomFundosdeAposentadoriaProgramadaIndividual(FAPI).,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010207,3.05.01.07.01.02.07,PlanodePrevidênciaPrivadadeEmpregados,ContasqueregistramovalortotaldosgastosefetuadoscomPlanosdePrevidênciaPrivada.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010209,3.05.01.07.01.02.09,OutrosGastoscomPessoal,"Contasqueregistramosgastoscomempregadosnãoenquadradosnascontasprecedentes
Atenção:
1)Asdespesascorrespondentesasalários,ordenados,gratificaçõeseoutrasremuneraçõesreferentesàáreadesaúde,taiscomoassistênciamédica,odontológicaefarmacêutica,devemserindicadasnaconta AssistênciaMédica,OdontológicaeFarmacêuticaaEmpregados;
2)nãodeveserinformadonestacontaovalorreferenteàsparticipaçõesdosempregadosnolucrodapessoajurídica.EssevalordeveserinformadonacontaParticipaçõesdeEmpregados.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010300,3.05.01.07.01.03.00,PrestaçãodeServiçosporPessoaFísicasemVínculoEmpregatício,"Contasqueregistram,salvosehouvercontamaisespecífica,asdespesascorrespondentesaosserviçosprestadosporpessoafísicaquenãotenhavínculoempregatíciocomapessoajurídica,taiscomo:comissões,corretagens,gratificações,honorários,direitosautoraiseoutrasremunerações,inclusiveasrelativasaempreitadasdeobrasexclusivamentedetrabalhoeasdecorrentesdefretesecarretosemgeral.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010400,3.05.01.07.01.04.00,PrestaçãodeServiçoPessoaJurídica,"Contasqueregistram,salvosehouvercontamaisespecífica,ovalordasdespesascorrespondentesaosserviçosprestadosporoutrapessoajurídicaàpessoajurídicadeclarante.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010401,3.05.01.07.01.04.01,ServiçosPrestadosporCooperativadeTrabalho,Contasqueregistramosserviçosprestadosporcooperativadetrabalho,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010402,3.05.01.07.01.04.02,LocaçãodeMão-de-obra,"Contasqueregistramovalortotaldosgastosefetuadosnoperíodocomacontrataçãodeserviçosexecutadosmediantecessãodemão-de-obraouempreitada,inclusiveemregimetemporário,sujeitosàretençãodecontribuiçãoprevidenciária,nostermosdoart.219doRegulamentodaPrevidênciaSocial-RPS,aprovadopeloDecretonº3.048,de1999",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010500,3.05.01.07.01.05.00,EncargosSociais-PrevidênciaSocial,"ContasqueregistramascontribuiçõesparaaPrevidênciaSocial,nãocomputadasnoscustos(inclusivedosdirigentes-PNCSTno35,de31deagostode1981).",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010600,3.05.01.07.01.06.00,EncargosSociais–FGTS,"ContasqueregistramascontribuiçõesparaaoFGTS,nãocomputadasnoscustos(inclusivedosdirigentes-PNCSTno35,de31deagostode1981).",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010700,3.05.01.07.01.07.00,EncargosSociais–Outros,"Contasqueregistramosdemaisencargossociais,nãocomputadosnoscustosounascontasEncargosSociais-PrevidênciaSocialouEncargosSociais-FGTS",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010800,3.05.01.07.01.08.00,DoaçõesePatrocíniosdeCaráterCulturaleArtístico(Leino8.313/1991),"ContasqueregistramasdoaçõesepatrocíniosefetuadosnoperíododeapuraçãoemfavordeprojetosculturaispreviamenteaprovadospeloMinistériodaCulturaoupelaAgênciaNacionaldoCinema(Ancine),observadaalegislaçãodeconcessãodosprojetos.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107010900,3.05.01.07.01.09.00,"DoaçõesaInstituiçõesdeEnsinoePesquisa(Leino9.249/1995,art.13,§2o)","ContasqueregistramasdoaçõesainstituiçõesdeensinoepesquisacujacriaçãotenhasidoautorizadaporleifederalequepreenchamosrequisitosdosincisosIeIIdoart.213daConstituiçãoFederal,de1988,quesão:
a)comprovaçãodefinalidadenão-lucrativaeaplicaçãodosexcedentesfinanceirosemeducação;
b)asseguraradestinaçãodoseupatrimônioaoutraescolacomunitária,filantrópicaouconfessional,ouaoPoderPúblico,nocasodeencerramentodesuasatividades.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107011000,3.05.01.07.01.10.00,DoaçõesaEntidadesCivis,"Contasqueregistramasdoaçõesefetuadasa:
a)entidadescivis,legalmenteconstituídasnoBrasil,semfinslucrativos,queprestemserviçosgratuitosembenefíciodeempregadosdapessoajurídicadoadora,erespectivosdependentes,ouembenefíciodacomunidadenaqualatuem;e
b)OrganizaçõesdaSociedadeCivildeInteressePúblico(OSCIP),qualificadassegundoasnormasestabelecidasnaLeino9.790,de23demarçode1999.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107011100,3.05.01.07.01.11.00,OutrasContribuiçõeseDoações,"Contasqueregistramasdoaçõesfeitas,entreoutras,aosFundoscontroladospelosConselhosMunicipais,EstaduaiseNacionaldosDireitosdaCriançaedoAdolescente.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107011200,3.05.01.07.01.12.00,AlimentaçãodoTrabalhador,"Contasqueregistramasdespesascomalimentaçãodopessoalnãoligadoàprodução,realizadasduranteoperíododeapuração,aindaqueapessoajurídicanãotenhaProgramadeAlimentaçãodoTrabalhadoraprovadopeloMinistériodoTrabalho.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107011300,3.05.01.07.01.13.00,PIS/Pasep,ContasqueregistramasContribuiçõesparaoPIS/Pasepincidentesobreasdemaisreceitasoperacionais.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107011400,3.05.01.07.01.14.00,Cofins,ContasqueregistramaparceladaCofinsincidentesobreasdemaisreceitasoperacionais.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107011500,3.05.01.07.01.15.00,CPMF,ContasqueregistramaContribuiçãoProvisóriasobreMovimentaçãoouTransmissãodeValoresedeCréditosdeNaturezaFinanceira.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107011600,3.05.01.07.01.16.00,"DemaisImpostos,TaxaseContribuições,excetoIReCSLL","ContasqueregistramosdemaisImpostos,TaxaseContribuições,exceto:
a)incorporadasaocustodebensdoativopermanente;
b)correspondentesaosimpostosnãorecuperáveis,incorporadosaocustodasmatérias-primas,materiaissecundários,materiaisdeembalagememercadoriasdestinadasàrevenda;
c)correspondentesaosimpostosrecuperáveis;
d)correspondentesaosimpostosecontribuiçõesredutoresdareceitabruta;
e)correspondentesàsContribuiçõesparaoPIS/PasepeàCofinsincidentessobreasdemaisreceitasoperacionais,eàCPMF,indicadosemcontasespecíficas;
f)correspondentesàcontribuiçãosocialsobreolucrolíquidoeaoimpostoderendadevidos,quesãoinformadosemcontasespecíficas.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107011700,3.05.01.07.01.17.00,ArrendamentoMercantil,"Contasqueregistramasdespesas,nãocomputadasnoscustos,pagasoucreditadasatítulodecontraprestaçãodearrendamentomercantil,decorrentesdecontratocelebradocomobservânciadaLeino6.099,de12desetembrode1974,comasalteraçõesdaLeino7.132,de26deoutubrode1983,edaPortariaMFno140,de1984",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107011800,3.05.01.07.01.18.00,Aluguéis,Contasqueregistramasdespesascomaluguéisnãodecorrentesdearrendamentomercantil.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107011900,3.05.01.07.01.19.00,DespesascomVeículosedeConservaçãodeBenseInstalações,"Contasqueregistramasdespesasrelativasaosbensquenãoestejamligadosdiretamenteàprodução,asrealizadascomreparosquenãoimpliquemaumentosuperioraumanodavidaútildobem,previstanoatodesuaaquisição,easrelativasacombustíveiselubrificantesparaveículos.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107012001,3.05.01.07.01.20.01,"Propaganda,PublicidadeePatrocínio(AssociaçõesDesportivasqueMantenhamEquipedeFutebolProfissional)","ContasqueregistramasdespesasrelativasapropagandapublicidadeepatrocíniocomassociaçõesdesportivasquemantenhamequipedefutebolprofissionalepossuamregistronaFederaçãodeFuteboldorespectivoEstado,atítulodepropaganda,publicidadeepatrocínio.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107012002,3.05.01.07.01.20.02,"Propaganda,PublicidadeePatrocínio","Contasqueregistramdepropaganda,publicidade,excetoasclassificadasnacontaprecedente",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107012100,3.05.01.07.01.21.00,Multas,Contasqueregistramasdespesascommultas.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107012200,3.05.01.07.01.22.00,EncargosdeDepreciaçãoeAmortização,"Contasqueregistramapenasosencargosaessestítulos,combensnãoaplicadosdiretamentenaprodução.Incluiaamortizaçãodosajustesdevariaçãocambialcontabilizadanoativodiferido,relativaàatividadegeraldapessoajurídica.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107012300,3.05.01.07.01.23.00,PerdasemOperaçõesdeCrédito,Contasqueregistramasperdasnorecebimentodecréditosdecorrentesdasatividadesdapessoajurídica.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107012400,3.05.01.07.01.24.00,ProvisõesparaFériase13oSaláriodeEmpregados,"Contasqueregistramasdespesascomaconstituiçãodeprovisõespara:
a)pagamentoderemuneraçãocorrespondenteafériaseadicionaldefériasdeempregados,inclusiveencargossociais(Decretono3.000,de1999,art.337,ePNCSTno7,de1980);
b)o13osalário,nocasodeapuraçãotrimestraldoimposto,inclusiveencargossociais(Decretono3.000,de1999,art.338).",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107012500,3.05.01.07.01.25.00,ProvisãoparaPerdadeEstoque,Contasqueregistramasdespesascomaconstituiçãodeprovisãoparaperdadeestoque,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107012600,3.05.01.07.01.26.00,DemaisProvisões,Contasqueregistramasdespesascomprovisõesnãorelacionadasemcontasespecíficas,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107012700,3.05.01.07.01.27.00,GratificaçõesaAdministradores,Contasqueregistramasgratificaçõesaadministradores.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107012800,3.05.01.07.01.28.00,RoyaltieseAssistênciaTécnica–PAÍS,"Contasqueregistramasdespesascorrespondentesàsimportânciaspagasabeneficiáriopessoafísicaoujurídica,residenteoudomiciliadonoBrasil,atítuloderoyaltieseassistênciatécnica,científicaouassemelhada,quenãoestejamrelacionadoscomaprodução.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107012900,3.05.01.07.01.29.00,RoyaltieseAssistênciaTécnica–EXTERIOR,"Contasqueregistramasdespesascorrespondentesàsimportânciaspagasabeneficiáriopessoafísicaoujurídica,residenteoudomiciliadonoexterior,atítuloderoyaltieseassistênciatécnica,científicaouassemelhada,quenãoestejamrelacionadoscomaprodução.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107013000,3.05.01.07.01.30.00,"AssistênciaMédica,OdontológicaeFarmacêuticaaEmpregados","Indicarovalordasdespesascomassistênciamédica,odontológicaefarmacêutica.
Atenção:ovalorreferenteàcontrataçãodeserviçosdeprofissionaisliberaissemvínculoempregatíciooudesociedadescivisdeveserinformadonascontasPrestaçãodeServiçosporPessoaFísicasemVínculoEmpregatícioouPrestaçãodeServiçoPessoaJurídica,conformeocaso.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107013100,3.05.01.07.01.31.00,PesquisasCientíficaseTecnológicas,"Contasqueregistramasdespesasefetuadasaessetítulo,inclusiveacontrapartidadasamortizaçõesdaquelasregistradasnoativodiferido",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107013200,3.05.01.07.01.32.00,BensdeNaturezaPermanenteDeduzidoscomoDespesa,"Contasqueregistramasdespesascomaquisiçãodebensdoativoimobilizadocujoprazodevidaútilnãoultrapasseumano,ou,casoexcedaesseprazo,tenhavalorunitárioigualouinferioraofixadonoart.301doDecretono3.000,de1999.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107013301,3.05.01.07.01.33.01,"Despesascomviagens,diáriaseajustadecusto","Contasqueregistramasdespesasoperacionaiscomviagens,diáriaseajudadecusto",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050107013390,3.05.01.07.01.33.90,OutrasDespesasOperacionais,"Contasqueregistramasdemaisdespesasoperacionais,cujostítulosnãoseadaptemànomenclaturaespecíficadestaficha,taiscomo:
a)contribuiçãosindical;
b)prêmiosdeseguro;
c)fretesecarretosquenãocomponhamoscustos;
d)transportedeempregados.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050109010100,3.05.01.09.01.01.00,(-)VariaçõesCambiaisPassivas,"Contasqueregistramasperdasmonetáriaspassivasresultantesdaatualizaçãodosdireitosdecréditosedasobrigações,calculadascombasenasvariaçõesnastaxasdecâmbio(Leino9.069,de1995,art.52,eLeino9.249,de1995,art.8o).Inclusiveavariaçãocambialpassivacorrespondente:
a)àatualizaçãodasobrigaçõesedoscréditosemmoedaestrangeira,registradaemqualquerdataeapuradanoencerramentodoperíododeapuraçãoemfunçãodataxadecâmbiovigente;
b)àsoperaçõescommoedaestrangeiraeconversãodeobrigaçõesparamoedanacional,ounovaçãodessasobrigações,ousuaextinção,totalouparcial,emvirtudedecapitalização,daçãoempagamento,compensação,ouqualqueroutromodo,desdequeobservadasascondiçõesfixadaspeloBancoCentraldoBrasil.
Atenção:aamortizaçãodosajustesdevariaçãocambialcontabilizadanoativo
diferidodeveserinformadanacontaEncargosdeDepreciaçãoeAmortização(Leino9.816,de1999,art.2o,eLeino10.305,de2001).",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050109010200,3.05.01.09.01.02.00,"(-)PerdasIncorridasnoMercadodeRendaVariável,excetoDay-Trade","Contasqueregistram:
a)osomatóriodasperdasincorridas,emcadamêsdoperíododeapuração,emoperaçõesrealizadasnasbolsasdevalores,demercadorias,defuturoseassemelhadas,existentesnoPaís;
b)asperdasincorridasnasalienações,foradebolsa,deouro,ativofinanceiro,edeparticipaçõessocietárias,excetoasalienaçõesdeparticipaçõessocietáriaspermanentesemsociedadescoligadasecontroladasedeparticipaçõessocietáriasquepermaneceremnoativodapessoajurídicaatéotérminodoano-calendárioseguinteaodesuasaquisições;e
c)asperdasemoperaçõesdeswapenoresgatedequotadefundodeinvestimentoquemantenha,nomínimo,67%(sessentaeseteporcento)deaçõesnegociadasnomercadoàvistadebolsadevaloresouentidadeassemelhada(Leino9.532,de1997,art.28,alteradopelaMPno1.636,de1998,art.2o,ereedições).
Sãoconsideradasassemelhadasàsbolsasdevalores,demercadoriasedefuturosasentidadescujoobjetosocialsejaanálogoaodasreferidasbolsasequefuncionemsobasupervisãoefiscalizaçãodaComissãodeValoresMobiliários(CVM).
Atenção:asperdasapuradasemoperaçõesday-tradedevemserinformadasemcontaprópria.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050109010300,3.05.01.09.01.03.00,(-)PerdasemOperaçõesDay-Trade,"Contasqueregistramosomatóriodasperdasdiáriasapuradas,emcadamêsdoperíododeapuração,emoperaçõesday-trade.Nãosecaracterizacomoday-tradeoexercíciodaopçãoeavendaoucompradoativonomercadoàvista,nomesmodia.Tambémnãosecaracterizamcomoday-tradeasoperaçõesiniciadasporintermédiodeumainstituiçãoeencerradasemoutra,quandohouveraliquidaçãofísicamediantemovimentaçãodetítulosouvaloresmobiliáriosemcustódia.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_3050109010400,3.05.01.09.01.04.00,(-)JurossobreoCapitalPróprio,"Contasqueregistramasdespesascomjurospagosoucreditadosindividualizadamenteatitular,sóciosouacionistas,atítuloderemuneraçãodocapitalpróprio,calculadossobreascontasdopatrimôniolíquidoelimitadosàvariação,proratadia,daTaxadeJurosdeLongoPrazo(TJLP),observando-seoregimedecompetência(Leino9.249,de1995,art.9o).",account.data_account_type_expenses,,l10n_br_account_chart_template
