id,code_prefix_start,code_prefix_end,name,chart_template_id/id
account_group_6464,6464,,"Excisedutiesonproductionandtaxonconsumption",l10n_lu.lu_2011_chart_1
account_group_6465,6465,,"Registrationfees,stampdutiesandmortgageduties",l10n_lu.lu_2011_chart_1
account_group_64651,64651,,"Registrationfees",l10n_lu.lu_2011_chart_1
account_group_64658,64658,,"Otherregistrationfees,stampdutiesandmortgageduties",l10n_lu.lu_2011_chart_1
account_group_6466,6466,,"Motor-vehicletaxes",l10n_lu.lu_2011_chart_1
account_group_6467,6467,,"Barlicencetax",l10n_lu.lu_2011_chart_1
account_group_6468,6468,,"Otherdutiesandtaxes",l10n_lu.lu_2011_chart_1
account_group_647,647,,"Allocationstotax-exemptcapitalgains",l10n_lu.lu_2011_chart_1
account_group_648,648,,"Othermiscellaneousoperatingcharges",l10n_lu.lu_2011_chart_1
account_group_6481,6481,,"Fines,sanctionsandpenalties",l10n_lu.lu_2011_chart_1
account_group_6488,6488,,"Miscellaneousoperatingcharges",l10n_lu.lu_2011_chart_1
account_group_649,649,,"Allocationstoprovisions",l10n_lu.lu_2011_chart_1
account_group_6491,6491,,"Allocationstotaxprovisions",l10n_lu.lu_2011_chart_1
account_group_6492,6492,,"Allocationstooperatingprovisions",l10n_lu.lu_2011_chart_1
account_group_65,65,,"Financialcharges",l10n_lu.lu_2011_chart_1
account_group_651,651,,"Allocationstovalueadjustments(AVA)andfair-valueadjustments(FVA)offinancialfixedassets",l10n_lu.lu_2011_chart_1
account_group_6511,6511,,"AVAonfinancialfixedassets",l10n_lu.lu_2011_chart_1
account_group_65111,65111,,"AVAonsharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65112,65112,,"AVAonamountsowedbyaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65113,65113,,"AVAonparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_65114,65114,,"AVAonamountsowedbyundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_65115,65115,,"AVAonsecuritiesheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_65116,65116,,"AVAonloans,depositsandclaimsheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_6512,6512,,"FVAonfinancialfixedassets",l10n_lu.lu_2011_chart_1
account_group_652,652,,"Chargesandlossofdisposaloffinancialfixedassets",l10n_lu.lu_2011_chart_1
account_group_6521,6521,,"Chargesoffinancialfixedassets",l10n_lu.lu_2011_chart_1
account_group_65211,65211,,"Sharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65212,65212,,"Amountsowedbyaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65213,65213,,"Participatinginterests",l10n_lu.lu_2011_chart_1
account_group_65214,65214,,"Amountsowedbyundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_65215,65215,,"Securitiesheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_65216,65216,,"Loans,depositsandclaimsheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_6522,6522,,"Lossondisposaloffinancialfixedassets",l10n_lu.lu_2011_chart_1
account_group_65221,65221,,"Lossondisposalofsharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_652211,652211,,"Bookvalueofyieldedsharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_652212,652212,,"Disposalproceedsofsharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65222,65222,,"Lossondisposalofamountsowedbyaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_652221,652221,,"Bookvalueofyieldedamountsowedbyaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_652222,652222,,"Disposalproceedsofamountsowedbyaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65223,65223,,"Lossondisposalofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_652231,652231,,"Bookvalueofyieldedparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_652232,652232,,"Disposalproceedsofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_65224,65224,,"Lossondisposalofamountsowedbyundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_652241,652241,,"Bookvalueofyieldedamountsowedbyundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_652242,652242,,"Disposalproceedsofamountsowedbyundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_65225,65225,,"Lossondisposalofsecuritiesheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_652251,652251,,"Bookvalueofyieldedsecuritiesheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_652252,652252,,"Disposalproceedsofsecuritiesheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_65226,65226,,"Lossondisposalofloans,depositsandclaimsheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_652261,652261,,"Bookvalueofyieldedloans,depositsandclaimsheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_652262,652262,,"Disposalproceedsofloans,depositsandclaimsheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_653,653,,"Allocationstovalueadjustment(AVA)andfair-valueadjustments(FVA)ontransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_6531,6531,,"AVAontransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_65311,65311,,"AVAonsharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65312,65312,,"AVAonownsharesorowncorporateunits",l10n_lu.lu_2011_chart_1
account_group_65313,65313,,"AVAonsharesinundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_65318,65318,,"AVAonothertransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_6532,6532,,"FVAontransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_654,654,,"Lossondisposalofreceivablesandtransferablesecuritiesfromcurrentassets",l10n_lu.lu_2011_chart_1
account_group_6541,6541,,"Lossondisposalofreceivablesfromcurrentassets",l10n_lu.lu_2011_chart_1
account_group_65411,65411,,"Fromaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65412,65412,,"Fromundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_65413,65413,,"fromotherreceivablesfromcurrentassets",l10n_lu.lu_2011_chart_1
account_group_6542,6542,,"Lossondisposaloftransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_65421,65421,,"Sharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65422,65422,,"Ownsharesorcorporateunits",l10n_lu.lu_2011_chart_1
account_group_65423,65423,,"Sharesininundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_65428,65428,,"Othertransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_655,655,,"Interestanddiscounts",l10n_lu.lu_2011_chart_1
account_group_6551,6551,,"Interestondebentureloans",l10n_lu.lu_2011_chart_1
account_group_65511,65511,,"Interestondebentureloans-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65512,65512,,"Interestondebentureloans-other",l10n_lu.lu_2011_chart_1
account_group_6552,6552,,"Bankingandsimilarinterest",l10n_lu.lu_2011_chart_1
account_group_65521,65521,,"Bankinginterestoncurrentaccounts",l10n_lu.lu_2011_chart_1
account_group_65522,65522,,"Bankinginterestonfinancingoperations",l10n_lu.lu_2011_chart_1
account_group_65523,65523,,"Interestonfinancialleases",l10n_lu.lu_2011_chart_1
account_group_655231,655231,,"Interestonfinancialleases-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_655232,655232,,"Interestonfinancialleases-other",l10n_lu.lu_2011_chart_1
account_group_6553,6553,,"Interestontradepayables",l10n_lu.lu_2011_chart_1
account_group_6554,6554,,"Interestpayabletoaffiliatedundertakingsandundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_65541,65541,,"Interestpayabletoaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65542,65542,,"Interestpayabletoundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_6555,6555,,"Discountsandchargesonbillsofexchange",l10n_lu.lu_2011_chart_1
account_group_65551,65551,,"Discountsandchargesonbillsofexchange-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65552,65552,,"Discountsandchargesonbillsofexchange-other",l10n_lu.lu_2011_chart_1
account_group_6556,6556,,"Granteddiscounts",l10n_lu.lu_2011_chart_1
account_group_65561,65561,,"Granteddiscounts-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65562,65562,,"Granteddiscounts-other",l10n_lu.lu_2011_chart_1
account_group_6558,6558,,"Interestpayableonotherloansanddebts",l10n_lu.lu_2011_chart_1
account_group_65581,65581,,"Interestpayableonotherloansanddebts-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_65582,65582,,"Interestpayableonotherloansanddebts-other",l10n_lu.lu_2011_chart_1
account_group_656,656,,"Foreigncurrencyexchangelosses",l10n_lu.lu_2011_chart_1
account_group_6561,6561,,"Foreigncurrencyexchangelosses-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_6562,6562,,"Foreigncurrencyexchangelosses-other",l10n_lu.lu_2011_chart_1
account_group_657,657,,"Shareinthelossesofundertakingsaccountedforundertheequitymethod",l10n_lu.lu_2011_chart_1
account_group_658,658,,"Otherfinancialcharges",l10n_lu.lu_2011_chart_1
account_group_6581,6581,,"Otherfinancialcharges-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_6582,6582,,"Otherfinancialcharges-other",l10n_lu.lu_2011_chart_1
account_group_659,659,,"Allocationstofinancialprovisions",l10n_lu.lu_2011_chart_1
account_group_6591,6591,,"Allocationstofinancialprovisions-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_6592,6592,,"Allocationstofinancialprovisions-other",l10n_lu.lu_2011_chart_1
account_group_67,67,,"Incometaxes",l10n_lu.lu_2011_chart_1
account_group_671,671,,"Corporateincometax(CIT)",l10n_lu.lu_2011_chart_1
account_group_6711,6711,,"CIT-currentfinancialyear",l10n_lu.lu_2011_chart_1
account_group_6712,6712,,"CIT-previousfinancialyears",l10n_lu.lu_2011_chart_1
account_group_672,672,,"Municipalbusinesstax",l10n_lu.lu_2011_chart_1
account_group_6721,6721,,"MBT-currentfinancialyear",l10n_lu.lu_2011_chart_1
account_group_6722,6722,,"MBT-previousfinancialyears",l10n_lu.lu_2011_chart_1
account_group_673,673,,"Foreignincometaxes",l10n_lu.lu_2011_chart_1
account_group_6731,6731,,"Withholdingtaxes",l10n_lu.lu_2011_chart_1
account_group_6732,6732,,"Taxesleviedonpermanentestablishments",l10n_lu.lu_2011_chart_1
account_group_67321,67321,,"Currentfinancialyear",l10n_lu.lu_2011_chart_1
account_group_67322,67322,,"Previousfinancialyears",l10n_lu.lu_2011_chart_1
account_group_6733,6733,,"Taxesleviedonnon-residentundertakings",l10n_lu.lu_2011_chart_1
account_group_6738,6738,,"Otherforeignincometaxes",l10n_lu.lu_2011_chart_1
account_group_679,679,,"Allocationstoprovisionsfordeferredtaxes",l10n_lu.lu_2011_chart_1
account_group_68,68,,"Othertaxesnotincludedinthepreviouscaption",l10n_lu.lu_2011_chart_1
account_group_681,681,,"Netwealthtax(NWT)",l10n_lu.lu_2011_chart_1
account_group_6811,6811,,"NWT-currentfinancialyear",l10n_lu.lu_2011_chart_1
account_group_6812,6812,,"NWT-previousfinancialyears",l10n_lu.lu_2011_chart_1
account_group_682,682,,"Subscriptiontax",l10n_lu.lu_2011_chart_1
account_group_683,683,,"Foreigntaxes",l10n_lu.lu_2011_chart_1
account_group_688,688,,"Othertaxes",l10n_lu.lu_2011_chart_1
account_group_7,7,,"INCOMEACCOUNTS",l10n_lu.lu_2011_chart_1
account_group_70,70,,"Netturnover",l10n_lu.lu_2011_chart_1
account_group_702,702,,"Salesofgoods",l10n_lu.lu_2011_chart_1
account_group_7021,7021,,"Salesoffinishedgoods",l10n_lu.lu_2011_chart_1
account_group_7022,7022,,"Salesofsemi-finishedgoods",l10n_lu.lu_2011_chart_1
account_group_7023,7023,,"Salesofresidualproducts",l10n_lu.lu_2011_chart_1
account_group_7029,7029,,"Salesofworkinprogress",l10n_lu.lu_2011_chart_1
account_group_703,703,,"Salesofservices",l10n_lu.lu_2011_chart_1
account_group_7031,7031,,"Feesandroyaltiesforconcessions,patents,licences,trademarksandsimilarrightsandassets",l10n_lu.lu_2011_chart_1
account_group_70311,70311,,"Concessions",l10n_lu.lu_2011_chart_1
account_group_70312,70312,,"Patents",l10n_lu.lu_2011_chart_1
account_group_70313,70313,,"Softwarelicences",l10n_lu.lu_2011_chart_1
account_group_70314,70314,,"Trademarksandfranchises",l10n_lu.lu_2011_chart_1
account_group_70315,70315,,"Similarrightsandassets",l10n_lu.lu_2011_chart_1
account_group_703151,703151,,"Copyrightsandreproductionrights",l10n_lu.lu_2011_chart_1
account_group_703158,703158,,"Othersimilarrightsandassets",l10n_lu.lu_2011_chart_1
account_group_7032,7032,,"Rentalincome",l10n_lu.lu_2011_chart_1
account_group_70321,70321,,"Rentalincomefromrealproperty",l10n_lu.lu_2011_chart_1
account_group_70322,70322,,"Rentalincomefrommovableproperty",l10n_lu.lu_2011_chart_1
account_group_7033,7033,,"Salesofservicesnotmentionedabove",l10n_lu.lu_2011_chart_1
account_group_7039,7039,,"Salesofservicesinthecourseofcompletion",l10n_lu.lu_2011_chart_1
account_group_704,704,,"Salesofpackaging",l10n_lu.lu_2011_chart_1
account_group_705,705,,"Commissionsandbrokeragefees",l10n_lu.lu_2011_chart_1
account_group_706,706,,"Salesofmerchandiseandothergoodsforresale",l10n_lu.lu_2011_chart_1
account_group_7061,7061,,"Salesofmerchandise",l10n_lu.lu_2011_chart_1
account_group_7062,7062,,"Salesoflandresale",l10n_lu.lu_2011_chart_1
account_group_7063,7063,,"Salesofbuildingsforresale",l10n_lu.lu_2011_chart_1
account_group_708,708,,"Othercomponentsofturnover",l10n_lu.lu_2011_chart_1
account_group_709,709,,"Rebates,discountsandrefunds(RDR)grantedandnotimmediatelydeductedfromsales",l10n_lu.lu_2011_chart_1
account_group_7092,7092,,"RDRonsalesofgoods",l10n_lu.lu_2011_chart_1
account_group_7093,7093,,"RDRonsalesofservices",l10n_lu.lu_2011_chart_1
account_group_7094,7094,,"RDRonsalesofpackages",l10n_lu.lu_2011_chart_1
account_group_7095,7095,,"RDRoncommissionsandbrokeragefees",l10n_lu.lu_2011_chart_1
account_group_7096,7096,,"RDRonsalesofmerchandiseandothergoodsforresale",l10n_lu.lu_2011_chart_1
account_group_7098,7098,,"RDRonothercomponentsofturnover",l10n_lu.lu_2011_chart_1
account_group_7099,7099,,"Notallocatedrebates,discountsandrefunds",l10n_lu.lu_2011_chart_1
account_group_71,71,,"Changeininventoriesofgoodsandofworkinprogress",l10n_lu.lu_2011_chart_1
account_group_711,711,,"Changeininventoriesofworkandcontractsinprogress",l10n_lu.lu_2011_chart_1
account_group_7111,7111,,"Changeininventoriesofworkinprogress",l10n_lu.lu_2011_chart_1
account_group_7112,7112,,"Changeininventories:contractsinprogress-goods",l10n_lu.lu_2011_chart_1
account_group_7113,7113,,"Changeininventories:contractsinprogress-services",l10n_lu.lu_2011_chart_1
account_group_7114,7114,,"Changeininventories:buildingsunderconstruction",l10n_lu.lu_2011_chart_1
account_group_712,712,,"Changeininventoriesofgoods",l10n_lu.lu_2011_chart_1
account_group_7121,7121,,"Changeininventoriesoffinishedgoods",l10n_lu.lu_2011_chart_1
account_group_7122,7122,,"Changeininventoriesofsemi-finishedgoods",l10n_lu.lu_2011_chart_1
account_group_7123,7123,,"Changeininventoriesofresidualgoods",l10n_lu.lu_2011_chart_1
account_group_72,72,,"Capitalisedproduction",l10n_lu.lu_2011_chart_1
account_group_721,721,,"Intangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_7211,7211,,"Developmentcosts",l10n_lu.lu_2011_chart_1
account_group_7212,7212,,"Concessions,patents,licences,trademarksandsimilarrightsandassets",l10n_lu.lu_2011_chart_1
account_group_72121,72121,,"Concessions",l10n_lu.lu_2011_chart_1
account_group_72122,72122,,"Patents",l10n_lu.lu_2011_chart_1
account_group_72123,72123,,"Softwarelicences",l10n_lu.lu_2011_chart_1
account_group_72124,72124,,"Trademarksandfranchises",l10n_lu.lu_2011_chart_1
account_group_72125,72125,,"Similarrightsandassets",l10n_lu.lu_2011_chart_1
account_group_721251,721251,,"Copyrightsandreproductionrights",l10n_lu.lu_2011_chart_1
account_group_721258,721258,,"Othersimilarrightsandassets",l10n_lu.lu_2011_chart_1
account_group_722,722,,"Tangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_7221,7221,,"Land,fittingsandbuildings",l10n_lu.lu_2011_chart_1
account_group_7222,7222,,"Plantandmachinery",l10n_lu.lu_2011_chart_1
account_group_7223,7223,,"Otherfixturesandfittings,toolsandequipment(includedmotorvehicles)",l10n_lu.lu_2011_chart_1
account_group_73,73,,"Reversalsofvalueadjustments(RVA)onintangible,tangibleandcurrentassets(excepttransferablesecurities)",l10n_lu.lu_2011_chart_1
account_group_732,732,,"RVAonintangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_7321,7321,,"RVAondevelopmentcosts",l10n_lu.lu_2011_chart_1
account_group_7322,7322,,"RVAonconcessions,patents,licences,trademarksandsimilarrightsandassets",l10n_lu.lu_2011_chart_1
account_group_7324,7324,,"RVAondownpaymentsandintangiblefixedassetsunderdevelopment",l10n_lu.lu_2011_chart_1
account_group_733,733,,"RVAontangiblefixedassetsandfairvalueadjustments(FVA)oninvestmentproperties",l10n_lu.lu_2011_chart_1
account_group_7331,7331,,"RVAonland,fixturesandfittings-outandbuildingsandFVAoninvestmentproperties",l10n_lu.lu_2011_chart_1
account_group_73311,73311,,"RVAonland",l10n_lu.lu_2011_chart_1
account_group_73312,73312,,"RVAonfixturesandfittings-outofland",l10n_lu.lu_2011_chart_1
account_group_73313,73313,,"RVAonbuildings",l10n_lu.lu_2011_chart_1
account_group_73314,73314,,"RVAonfixturesandfittings-outofbuildings",l10n_lu.lu_2011_chart_1
account_group_73315,73315,,"FVAoninvestmentproperties",l10n_lu.lu_2011_chart_1
account_group_7332,7332,,"RVAonplantandmachinery",l10n_lu.lu_2011_chart_1
account_group_7333,7333,,"Otherfixturesandfittings,toolsandequipment(includedmotorvehicles)",l10n_lu.lu_2011_chart_1
account_group_7334,7334,,"RVAondownpaymentsandtangiblefixedassetsunderdevelopment",l10n_lu.lu_2011_chart_1
account_group_734,734,,"RVAoninventories",l10n_lu.lu_2011_chart_1
account_group_7341,7341,,"RVAoninventoriesofrawmaterialsandconsumables",l10n_lu.lu_2011_chart_1
account_group_7342,7342,,"RVAoninventoriesofworkandcontractsinprogress",l10n_lu.lu_2011_chart_1
account_group_7343,7343,,"RVAoninventoriesofgoods",l10n_lu.lu_2011_chart_1
account_group_7344,7344,,"RVAoninventoriesofmerchandiseandothergoodsforresale",l10n_lu.lu_2011_chart_1
account_group_7345,7345,,"RVAondownpaymentsoninventories",l10n_lu.lu_2011_chart_1
account_group_735,735,,"RVAandFVAonreceivablesfromcurrentassets",l10n_lu.lu_2011_chart_1
account_group_7351,7351,,"RVAontradereceivables",l10n_lu.lu_2011_chart_1
account_group_7352,7352,,"RVAonamountsowedbyaffiliatedundertakingsandundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_7353,7353,,"RVAonotherreceivables",l10n_lu.lu_2011_chart_1
account_group_7354,7354,,"FVAonreceivablesfromcurrentassets",l10n_lu.lu_2011_chart_1
account_group_74,74,,"Otheroperatingincome",l10n_lu.lu_2011_chart_1
account_group_741,741,,"Feesandroyaltiesforconcessions,patents,licences,trademarksandsimilarrightsandassetsfromancillaryactivities",l10n_lu.lu_2011_chart_1
account_group_7411,7411,,"Concessions",l10n_lu.lu_2011_chart_1
account_group_7412,7412,,"Patents",l10n_lu.lu_2011_chart_1
account_group_7413,7413,,"Softwarelicences",l10n_lu.lu_2011_chart_1
account_group_7414,7414,,"Trademarksandfranchises",l10n_lu.lu_2011_chart_1
account_group_7415,7415,,"Similarrightsandassets",l10n_lu.lu_2011_chart_1
account_group_74151,74151,,"Copyrightsandreproductionrights",l10n_lu.lu_2011_chart_1
account_group_74158,74158,,"Othersimilarrightsandassets",l10n_lu.lu_2011_chart_1
account_group_742,742,,"Rentalincomefromancillaryactivities",l10n_lu.lu_2011_chart_1
account_group_7421,7421,,"Rentalincomeonrealproperty",l10n_lu.lu_2011_chart_1
account_group_7422,7422,,"Rentalincomeonmovableproperty",l10n_lu.lu_2011_chart_1
account_group_743,743,,"Attendancefees,director'sfeesandsimilarremunerations",l10n_lu.lu_2011_chart_1
account_group_744,744,,"Gainondisposalofintangibleandtangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_7441,7441,,"Gainondisposalofintangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_74411,74411,,"Bookvalueofyieldedintangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_74412,74412,,"Disposalproceedsofintangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_7442,7442,,"Incomeofyieldedtangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_74421,74421,,"Bookvalueofyieldedtangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_74422,74422,,"Disposalproceedsoftangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_745,745,,"Subsidiesforoperatingactivities",l10n_lu.lu_2011_chart_1
account_group_7451,7451,,"Productsubsidies",l10n_lu.lu_2011_chart_1
account_group_7452,7452,,"Interestsubsidies",l10n_lu.lu_2011_chart_1
account_group_7453,7453,,"Compensatoryallowances",l10n_lu.lu_2011_chart_1
account_group_7454,7454,,"Subsidiesinfavourofemploymentdevelopment",l10n_lu.lu_2011_chart_1
account_group_7458,7458,,"Othersubsidiesforoperatingactivities",l10n_lu.lu_2011_chart_1
account_group_746,746,,"Benefitsinkind",l10n_lu.lu_2011_chart_1
account_group_747,747,,"Reversalsoftemporarilynottaxablecapitalgainsandofinvestmentsubsidies",l10n_lu.lu_2011_chart_1
account_group_7471,7471,,"Temporarilynottaxablecapitalgainsnotreinvested",l10n_lu.lu_2011_chart_1
account_group_7472,7472,,"Temporarilynottaxablecapitalgainsreinvested",l10n_lu.lu_2011_chart_1
account_group_7473,7473,,"Capitalinvestmentsubsidies",l10n_lu.lu_2011_chart_1
account_group_748,748,,"Othermiscellaneousoperatingincome",l10n_lu.lu_2011_chart_1
account_group_7481,7481,,"Insuranceindemnities",l10n_lu.lu_2011_chart_1
account_group_7488,7488,,"Miscellaneousoperatingincome",l10n_lu.lu_2011_chart_1
account_group_749,749,,"Reversalsofprovisions",l10n_lu.lu_2011_chart_1
account_group_7491,7491,,"Reversalsofprovisionsfortaxes",l10n_lu.lu_2011_chart_1
account_group_7492,7492,,"Reversalsofoperatingprovisions",l10n_lu.lu_2011_chart_1
account_group_75,75,,"Financialincome",l10n_lu.lu_2011_chart_1
account_group_751,751,,"Reversalsofvalueadjustments(RVA)andfair-valueadjustments(FVA)onfinancialfixedassets",l10n_lu.lu_2011_chart_1
account_group_7511,7511,,"RVAonfinancialfixedassets",l10n_lu.lu_2011_chart_1
account_group_75111,75111,,"RVAonsharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75112,75112,,"RVAonamountsowedbyaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75113,75113,,"RVAonparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_75114,75114,,"RVAonamountsowedbyundertakingswithwhichthecompanyislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_75115,75115,,"RVAonsecuritiesheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_75116,75116,,"RVAonloans,depositsandclaimsheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_7512,7512,,"FVAonfinancialfixedassets",l10n_lu.lu_2011_chart_1
account_group_752,752,,"Incomeandgainondisposaloffinancialfixedassets",l10n_lu.lu_2011_chart_1
account_group_7521,7521,,"Incomefromfinancialfixedassets",l10n_lu.lu_2011_chart_1
account_group_75211,75211,,"Sharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75212,75212,,"Amountsowedbyaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75213,75213,,"Participatinginterests",l10n_lu.lu_2011_chart_1
account_group_75214,75214,,"Amountsowedbyundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_75215,75215,,"Securitiesheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_75216,75216,,"Loans,depositsandclaimsheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_7522,7522,,"Gainondisposaloffinancialfixedassets",l10n_lu.lu_2011_chart_1
account_group_75221,75221,,"Sharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_752211,752211,,"Bookvalueofyieldedsharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_752212,752212,,"Disposalproceedsofsharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75222,75222,,"Amountsowedbyaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_752221,752221,,"Bookvalueofyieldedamountsowedbyaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_752222,752222,,"Disposalproceedsofamountsowedbyaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75223,75223,,"Participatinginterests",l10n_lu.lu_2011_chart_1
account_group_752231,752231,,"Bookvalueofyieldedparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_752232,752232,,"Disposalproceedsofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_75224,75224,,"Amountsowedbyundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_752241,752241,,"Bookvalueofyieldedamountsowedbyundertakingswithwhichtheundertakingislinkedbyvirtueofparticipating interests",l10n_lu.lu_2011_chart_1
account_group_752242,752242,,"Disposalproceedsofamountsowedbyundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_75225,75225,,"Securitiesheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_752251,752251,,"Bookvalueofyieldedsecuritiesheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_752252,752252,,"Disposalproceedsofsecuritiesheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_75226,75226,,"Loans,depositsandclaimsheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_752261,752261,,"Bookvalueofyieldedloans,depositsandclaimsheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_752262,752262,,"Disposalproceedofloans,depositsandclaimsheldasfixedassets",l10n_lu.lu_2011_chart_1
account_group_753,753,,"Reversalsofvalueadjustments(RVA)andfair-valueadjustments(FVA)ontransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_7531,7531,,"RVAontransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_75311,75311,,"RVAonsharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75312,75312,,"RVAonownsharesorcorporateunits",l10n_lu.lu_2011_chart_1
